gene_id	B_B7H3_CAR_T	B_BC_CAR_T	B_T_cell	E_B7H3_CAR_T	E_BC_CAR_T	E_T_cell	M_B7H3_CAR_T	M_BC_CAR_T	M_T_cell
gene-STX11	2076	2003	1462	1561	1495	818	3064	2220	2622
gene-LOC106558637	8	7	14	0	0	8	9	12	8
gene-TRNAL-UAA	0	0	0	0	0	0	0	0	0
gene-LOC100856481	0	0	0	0	0	0	0	0	0
gene-LOC119870746	0	0	0	0	0	3	0	1	1
gene-UTRN	1712	3455	3114	2277	880	2448	1800	786	2589
gene-LOC119869934	0	2	0	0	0	0	0	0	0
gene-LOC119869876	0	0	0	0	0	0	0	0	0
gene-LOC119870747	0	0	0	0	0	0	0	0	0
gene-LOC100687936	0	0	0	0	0	0	0	0	0
gene-LOC611761	0	2	0	0	0	0	0	0	1
gene-LOC484021	13	34	15	24	17	22	14	18	5
gene-EPM2A	5	15	23	20	14	5	5	11	15
gene-LOC119870748	0	0	0	0	0	0	0	0	0
gene-LOC111095602	0	0	0	0	0	0	0	0	0
gene-LOC100688092	0	0	0	0	0	0	0	0	0
gene-FBXO30	411	493	522	584	330	526	779	681	655
gene-SHPRH	1060	1236	1095	900	649	692	789	651	830
gene-LOC111095616	257	368	252	234	124	221	207	171	192
gene-LOC111095614	0	0	3	2	0	0	5	0	0
gene-GRM1	2	0	0	0	0	0	0	0	0
gene-LOC102157054	0	0	0	0	0	0	0	0	0
gene-LOC111095623	0	0	0	0	0	0	0	0	0
gene-RAB32	1339	1243	1468	1143	723	1157	1656	1593	2645
gene-ADGB	0	0	0	0	0	0	0	0	0
gene-LOC102154590	3	3	1	0	0	2	0	1	1
gene-LOC111098512	0	0	0	0	0	0	0	0	0
gene-LOC102154803	41	74	36	61	64	69	53	60	64
gene-STXBP5	1955	1940	1672	1985	917	1900	1082	965	1315
gene-LOC100688424	0	0	0	0	0	0	0	0	0
gene-SAMD5	0	0	0	0	0	0	0	0	0
gene-LOC111095675	0	0	0	0	0	0	0	0	0
gene-LOC119870750	0	0	0	0	0	0	0	0	0
gene-SASH1	21	1	3	2	0	5	14	7	14
gene-LOC100856689	0	0	0	0	0	0	0	0	0
gene-LOC111095701	0	0	0	0	0	0	0	0	0
gene-LOC102155455	0	0	0	0	0	0	0	0	0
gene-LOC119870656	0	0	0	1	1	0	0	0	0
gene-UST	319	366	371	148	148	118	841	625	626
gene-LOC111095723	1	4	2	2	0	1	1	0	0
gene-TAB2	5375	5725	4501	4791	3388	3753	3549	2172	4080
gene-ZC3H12D	2241	2468	2715	2661	1650	2246	3956	2214	4935
gene-PPIL4	1223	1250	972	944	859	826	1007	998	978
gene-LOC106558649	3	2	2	2	7	4	0	0	3
gene-GINM1	1438	1173	951	1160	1069	850	1251	1398	870
gene-KATNA1	1581	1050	861	1003	957	612	879	1064	830
gene-LOC111090669	0	0	0	0	0	3	0	2	3
gene-LATS1	1218	1444	1180	1386	937	1093	1084	1257	1211
gene-NUP43	1705	1170	820	901	967	665	860	1266	748
gene-PCMT1	1615	1259	1130	1213	1009	902	1135	1392	1088
gene-LRP11	47	59	90	65	22	67	119	126	173
gene-RAET1E	0	0	0	0	0	0	0	0	0
gene-LOC102156136	0	0	0	0	0	0	0	0	0
gene-LOC111090672	0	0	0	3	0	6	2	4	5
gene-LOC100683099	64	123	39	92	72	69	105	63	95
gene-LOC119869886	0	0	0	0	0	0	0	0	0
gene-LOC100682576	0	0	0	0	0	0	1	0	0
gene-PPP1R14C	0	0	0	0	0	0	1	0	0
gene-LOC119869949	0	0	0	0	0	0	0	0	0
gene-LOC119870659	0	0	0	0	0	0	0	0	0
gene-LOC111095759	0	0	0	0	0	0	0	0	0
gene-IYD	0	0	0	0	0	0	0	0	0
gene-LOC111095760	0	0	0	0	0	0	0	0	0
gene-PLEKHG1	29	64	138	20	29	76	155	115	129
gene-LOC119870751	0	1	0	0	0	0	0	1	0
gene-MTHFD1L	3924	2670	1422	2738	2850	1508	3887	4556	2276
gene-LOC111095761	0	1	3	3	3	0	0	1	1
gene-LOC119870752	0	0	0	0	0	0	0	0	0
gene-AKAP12	43	50	48	50	57	67	36	39	50
gene-ZBTB2	2367	2074	1616	1895	1284	1480	1228	1133	1504
gene-RMND1	380	409	311	293	259	223	246	272	326
gene-LOC119869943	0	0	0	0	0	0	0	0	0
gene-ARMT1	734	853	668	734	492	587	633	665	679
gene-CCDC170	0	0	0	0	0	0	0	0	0
gene-LOC111095762	0	0	0	1	0	0	0	0	0
gene-LOC119870753	0	0	6	0	0	0	0	0	0
gene-ESR1	2	0	2	2	0	1	5	0	0
gene-LOC102151483	0	0	0	0	0	0	0	0	0
gene-SYNE1	3979	4984	4427	3337	1798	2824	2466	1323	3087
gene-MYCT1	6	1	0	0	0	0	0	0	0
gene-VIP	0	0	0	0	0	0	0	0	0
gene-LOC100683830	0	3	1	1	2	0	1	2	0
gene-LOC111090675	0	0	0	0	0	0	0	0	0
gene-FBXO5	1456	731	645	880	1077	489	952	1184	727
gene-MTRF1L	524	539	429	379	277	323	411	390	391
gene-RGS17	139	163	118	103	79	118	232	137	119
gene-LOC111097878	0	0	0	0	0	0	0	0	0
gene-OPRM1	0	0	0	0	0	0	0	2	0
gene-IPCEF1	739	1180	885	460	275	386	321	125	1210
gene-LOC119869848	0	4	0	1	0	0	0	0	0
gene-LOC119869885	0	0	0	0	0	0	0	0	2
gene-LOC119870755	0	0	0	0	0	1	0	0	3
gene-CNKSR3	1	36	23	71	40	40	72	29	156
gene-LOC119870660	0	0	0	0	0	0	0	0	0
gene-MIR8873B	0	0	0	0	0	0	0	0	0
rna-NR_128853.1	0	0	0	0	0	0	0	0	0
gene-LOC111095813	0	0	0	0	0	0	0	0	0
gene-LOC102152984	0	0	0	0	0	0	0	0	0
gene-SCAF8	2671	3105	2442	2538	2018	1976	1932	1763	2029
gene-LOC102157211	0	0	0	0	0	0	0	0	0
gene-LOC111095840	503	653	373	560	352	393	375	377	420
gene-LOC119870757	66	89	79	92	48	59	46	42	65
gene-LOC106559105	0	0	0	0	0	0	0	0	0
gene-TIAM2	173	205	128	174	99	157	369	457	243
gene-TFB1M	250	113	80	117	119	69	114	171	86
gene-CLDN20	0	0	4	0	2	0	0	4	0
gene-LOC100684752	0	0	0	0	0	0	0	2	0
gene-NOX3	0	0	0	0	0	0	0	0	0
gene-LOC102153338	0	0	0	0	0	0	0	0	0
gene-LOC119869961	0	0	0	0	0	0	0	0	0
gene-LOC119870758	0	0	0	0	0	0	3	1	1
gene-LOC111095850	0	0	0	0	0	0	0	0	0
gene-LOC119870759	68	52	68	66	20	30	37	31	25
gene-ARID1B	3143	2850	2530	2752	1848	2065	2072	1611	2261
gene-LOC119870760	0	0	0	0	0	0	0	0	0
gene-LOC102153553	0	0	0	0	0	0	0	0	0
gene-LOC119870146	0	0	0	0	0	0	0	0	0
gene-TMEM242	1023	1151	805	912	634	596	922	898	717
gene-LDHAL6B	41	71	66	57	24	11	47	79	37
gene-LOC111095860	14	26	25	25	11	5	38	35	19
gene-LOC119870662	0	6	0	7	4	7	14	8	9
gene-ZDHHC14	544	861	475	604	356	412	852	525	542
gene-LOC106558666	20	9	15	7	8	1	7	4	6
gene-LOC100685066	0	0	0	0	0	0	0	0	0
gene-SNX9	1042	1257	1008	745	686	551	3201	1913	2811
gene-LOC111095864	3	4	10	4	3	0	11	14	10
gene-LOC111090679	0	5	2	11	1	1	2	3	1
gene-SYNJ2	2133	2347	1393	1557	1561	1011	1659	1343	1437
gene-LOC119870761	109	152	75	101	104	53	126	69	66
gene-SERAC1	473	589	502	493	336	375	467	400	597
gene-LOC111095865	26	17	16	2	6	6	12	7	12
gene-GTF2H5	892	741	638	636	582	526	573	734	486
gene-LOC102154517	25	68	30	47	12	43	15	9	39
gene-TULP4	786	1088	876	851	686	771	1146	908	1052
gene-LOC119869898	0	0	0	0	0	0	0	0	0
gene-LOC106558715	22	31	39	35	16	29	17	18	44
gene-TMEM181	940	1175	822	1027	997	731	934	998	753
gene-DYNLT1	718	658	694	677	510	458	576	578	429
gene-SYTL3	4876	5395	4304	5744	3197	4193	3245	1708	3585
gene-EZR	42024	36594	32967	34796	29648	25137	23083	23972	25727
gene-LOC102155395	15	11	20	14	21	3	7	14	11
gene-LOC111090681	2	2	0	6	0	2	5	5	1
gene-LOC111095873	126	220	110	85	31	53	75	47	59
gene-RSPH3	95	65	75	35	40	28	121	84	52
gene-LOC111095876	35	45	36	60	25	24	26	28	23
gene-LOC119870147	0	3	0	5	0	0	0	0	0
gene-TAGAP	3214	3134	3297	3117	1934	3610	3862	3192	2374
gene-LOC102155647	0	6	0	2	5	0	0	2	0
gene-FNDC1	0	8	0	0	0	0	3	4	0
gene-LOC111095882	0	0	0	0	0	0	0	0	0
gene-LOC119869955	0	0	0	0	0	0	0	0	0
gene-LOC119870765	4	4	0	0	4	0	1	5	0
gene-LOC119870764	5	16	7	1	4	0	9	1	5
gene-SOD2	3198	3551	1902	2539	4858	1047	8995	6327	3795
gene-LOC111090685	0	0	0	0	0	0	0	0	0
gene-WTAP	4323	4646	3821	4233	3039	3094	3091	2952	3265
gene-LOC119869923	5	7	7	3	10	3	10	4	1
gene-ACAT2	4866	3635	2076	2615	2981	1542	5139	3338	2811
gene-TCP1	12282	6973	5275	5728	7112	4178	6820	10858	5561
gene-MIR1836	0	0	0	0	0	0	0	0	0
rna-NR_049245.1	0	0	0	0	0	0	0	0	0
gene-LOC119869912	4	2	5	1	0	1	0	1	0
gene-MRPL18	2173	1802	1355	1505	1413	1049	1499	2086	1371
gene-PNLDC1	30	21	9	35	15	18	23	31	31
gene-MAS1	0	0	0	0	0	0	0	0	0
gene-LOC111095907	0	0	0	0	0	0	0	0	0
gene-IGF2R	3799	6192	4253	4261	3029	3238	5422	4498	4930
gene-LOC111095908	40	127	48	35	37	34	68	72	37
gene-SLC22A1	0	0	0	0	0	0	0	0	0
gene-SLC22A2	0	0	0	0	1	0	0	2	0
gene-LOC111090687	0	0	0	0	0	0	0	0	0
gene-SLC22A3	0	0	0	0	0	0	0	0	0
gene-LOC119870766	0	0	0	0	0	0	0	0	0
gene-PLG	2	25	3	7	2	7	9	9	15
gene-LOC111095918	1	2	3	1	0	2	4	3	2
gene-MAP3K4	1454	1032	925	1115	810	861	722	801	671
gene-LOC119869932	2	2	2	0	1	1	9	9	7
gene-AGPAT4	337	354	351	285	272	214	404	452	318
gene-LOC119870767	1	3	0	6	2	0	0	0	2
gene-PRKN	9	29	19	13	11	13	16	8	8
gene-LOC111095928	0	0	0	0	0	0	0	0	0
gene-LOC111095927	0	8	0	3	2	1	2	3	3
gene-LOC102157285	3	4	0	1	0	0	0	0	1
gene-PACRG	0	0	0	0	0	0	0	0	0
gene-LOC111095932	0	0	0	0	0	0	0	0	0
gene-LOC111095931	0	0	0	0	0	0	0	0	0
gene-LOC102151615	19	6	0	6	4	3	0	5	14
gene-QKI	2649	2623	1950	2145	1791	1601	2287	2222	2271
gene-LOC119870664	0	0	0	0	0	0	0	0	0
gene-LOC119870665	0	0	0	0	0	0	0	0	0
gene-LOC111090691	0	0	0	0	0	0	0	0	0
gene-LOC111095940	0	0	0	0	0	0	0	0	0
gene-LOC106559700	0	0	0	0	0	0	0	0	0
gene-LOC119871000	0	0	0	0	0	0	0	1	0
gene-LOC100684782	0	0	0	0	0	0	0	0	0
gene-LOC119870666	0	0	0	0	0	0	0	0	0
gene-C1H6orf118	0	0	0	0	0	0	0	0	0
gene-LOC119870150	0	0	0	0	0	0	0	0	0
gene-PDE10A	0	2	5	2	2	0	2	3	1
gene-LOC102152011	0	0	0	0	0	0	0	0	0
gene-LOC100685014	0	0	0	0	0	0	0	0	0
gene-TBXT	0	0	0	0	0	0	0	0	4
gene-LOC119869870	0	0	0	0	0	0	0	0	0
gene-PRR18	0	1	14	7	1	3	1	6	3
gene-LOC111095958	6	3	8	3	4	6	1	3	0
gene-SFT2D1	1553	1589	1243	1559	1067	1091	1112	1023	1010
gene-MPC1	920	565	555	556	509	309	716	674	632
gene-RPS6KA2	241	235	622	327	63	384	129	70	391
gene-LOC119870768	0	0	0	0	0	0	0	0	0
gene-LOC119870667	0	0	0	0	0	0	0	0	0
gene-RNASET2	222	490	460	660	336	687	886	791	844
gene-CEP43	959	926	665	482	437	273	386	446	448
gene-LOC119881356	1	5	4	3	4	2	7	5	27
gene-CCR6	146	313	701	310	140	457	1519	590	2894
gene-GPR31	1	2	8	0	0	1	6	6	16
gene-LOC484082	0	0	0	0	0	0	0	0	0
gene-LOC111095971	19	4	6	6	0	1	10	0	5
gene-TTLL2	0	0	0	0	0	0	0	0	0
gene-LOC111095973	0	0	0	0	0	0	0	0	0
gene-UNC93A	6	10	1	1	0	2	5	2	7
gene-LOC100855528	3	9	6	9	7	6	2	3	5
gene-LOC102153253	14	11	7	3	0	5	7	2	9
gene-LOC111090695	0	0	0	0	0	0	0	0	0
gene-LOC111095985	0	0	0	0	0	0	0	0	0
gene-LOC106559705	0	0	0	0	0	0	0	0	1
gene-LOC111095986	6	6	5	1	2	0	13	6	2
gene-LOC119870668	0	0	0	0	0	0	0	0	0
gene-LOC111095989	0	0	0	0	0	0	0	0	0
gene-AFDN	323	278	357	394	169	285	304	169	384
gene-KIF25	0	0	0	0	0	0	0	0	0
gene-LOC119870772	0	0	0	0	0	0	0	0	0
gene-FRMD1	0	0	0	0	0	0	0	0	0
gene-LOC119870159	0	0	0	0	0	0	0	0	0
gene-LOC111090696	0	0	0	0	0	0	0	0	0
gene-DACT2	0	0	0	0	0	0	0	0	0
gene-LOC102153625	0	0	0	0	0	0	0	0	0
gene-SMOC2	0	2	0	8	1	6	2	3	20
gene-LOC102153755	0	0	0	0	0	0	0	0	0
gene-LOC119870669	0	0	0	0	0	0	0	0	0
gene-THBS2	0	8	9	1	2	1	11	3	3
gene-LOC102153803	0	0	0	0	0	0	0	0	0
gene-LOC119870670	0	0	0	0	0	0	0	0	0
gene-WDR27	9	18	116	11	4	34	205	149	127
gene-LOC119870773	0	0	0	0	0	0	0	0	0
gene-DSE	711	1044	1684	584	269	553	3387	2464	1748
gene-LOC484089	0	0	1	0	0	0	0	0	0
gene-LOC111090701	0	6	0	3	4	3	1	0	5
gene-CALHM6	1891	2173	1851	1599	1224	735	1498	775	1860
gene-LOC100686510	0	0	0	0	0	0	0	0	0
gene-TRAPPC3L	68	138	72	142	85	83	59	78	59
gene-CALHM4	22	9	4	21	5	14	2	11	0
gene-CALHM5	1	0	0	0	1	0	0	0	0
gene-RWDD1	3205	2831	2066	2180	1900	1578	1820	2346	1803
gene-LOC612537	7	6	1	0	6	5	0	2	3
gene-RSPH4A	17	46	5	8	4	9	3	9	6
gene-LOC119870774	14	32	12	13	4	4	10	9	7
gene-ZUP1	744	874	646	619	469	455	573	444	707
gene-LOC106558702	1	1	3	1	6	6	2	2	0
gene-KPNA5	453	683	504	446	398	429	419	589	434
gene-FAM162B	0	0	0	0	0	0	5	0	0
gene-GPRC6A	0	0	0	0	0	0	0	0	0
gene-RFX6	0	0	0	0	0	0	0	0	0
gene-LOC111090702	0	0	0	0	0	0	0	0	0
gene-VGLL2	0	0	0	0	0	0	0	0	0
gene-ROS1	0	0	0	0	0	0	0	0	0
gene-DCBLD1	175	162	131	131	111	137	83	78	182
gene-GOPC	1323	1515	1412	1392	887	1112	933	778	1237
gene-NEPN	0	0	0	0	0	0	0	0	0
gene-NUS1	2020	1543	1458	1496	1245	954	1966	2155	1291
gene-LOC100686987	0	0	0	0	0	0	0	0	0
gene-LOC100687071	0	0	0	0	0	0	0	0	0
gene-SLC35F1	0	0	0	0	0	0	0	5	3
gene-LOC111096073	0	0	0	0	0	0	0	0	0
gene-LOC111096075	0	0	0	0	0	0	0	0	0
gene-CEP85L	413	349	312	356	253	317	306	226	294
gene-LOC111096081	71	49	31	46	47	58	70	49	46
gene-LOC106558793	0	0	0	0	0	0	0	0	0
gene-PLN	3	0	0	0	0	2	0	0	0
gene-LOC111096082	0	4	0	2	0	0	1	1	0
gene-LOC102156314	4	2	1	2	1	0	0	1	5
gene-LOC111096094	11	20	4	11	2	8	10	3	14
gene-MCM9	1104	1411	1209	1150	885	1007	803	754	925
gene-LOC119869945	0	3	0	0	0	0	0	0	0
gene-LOC111096167	0	1	4	3	0	0	2	3	0
gene-LOC119870779	0	9	2	0	0	0	0	4	4
gene-ASF1A	1022	750	500	575	703	392	545	870	484
gene-LOC111096168	24	35	39	30	29	21	18	32	31
gene-FAM184A	55	51	59	129	70	181	113	137	166
gene-LOC111098530	0	0	0	0	0	1	0	0	0
gene-LOC100687227	2	0	4	1	0	1	0	1	0
gene-MAN1A1	7302	6989	8055	8777	5072	7297	9020	6641	9284
gene-LOC119870781	3	16	15	15	4	0	8	5	5
gene-LOC102156986	0	7	0	5	2	0	3	0	6
gene-LOC100687379	0	1	0	0	0	3	0	0	0
gene-LOC119870782	0	0	0	0	0	0	14	3	4
gene-LOC119870783	0	0	0	0	0	0	0	3	0
gene-LOC119876504	0	0	0	0	0	0	0	0	5
gene-LOC119869902	0	0	0	0	0	0	0	0	0
gene-LOC119870672	0	0	0	0	0	0	0	0	0
gene-LOC111096174	0	0	0	0	0	0	0	0	0
gene-LOC119869937	0	0	0	0	0	0	0	0	0
gene-LOC111089986	0	0	0	0	0	0	0	0	0
gene-LOC119881357	2301	3852	2171	3298	2067	1524	4776	2971	2210
gene-LOC119869878	0	0	0	0	0	0	0	0	0
gene-LOC111096172	4	4	0	0	0	0	0	0	0
gene-LOC111096171	51	23	8	28	14	6	40	32	27
gene-TBC1D32	192	211	109	148	120	75	211	193	177
gene-LOC102157283	69	65	89	39	29	25	63	59	30
gene-GJA1	38	29	15	26	46	10	153	99	122
gene-LOC119870673	0	0	0	0	0	0	0	0	0
gene-LOC484108	0	0	0	0	0	0	0	0	0
gene-LOC106559720	0	0	0	0	0	0	0	0	0
gene-LOC106558802	0	0	0	0	0	0	0	0	0
gene-LOC119869931	0	0	0	0	0	0	0	0	0
gene-LOC119869899	0	0	0	0	0	0	0	0	0
gene-HSF2	1423	1789	1575	1504	1104	1117	2044	1659	1665
gene-SERINC1	4934	5822	5304	5238	3534	3739	6673	5085	5968
gene-LOC119870786	8	5	11	4	0	4	0	0	0
gene-PKIB	2	0	5	0	0	1	38	34	16
gene-LOC100687864	0	0	0	0	0	0	0	0	0
gene-LOC111096205	2	0	5	0	0	0	38	29	11
gene-FABP7	0	2	0	0	0	0	0	0	4
gene-SMPDL3A	6	6	64	10	0	20	810	401	218
gene-LOC119870787	0	0	0	0	0	0	0	0	0
gene-CLVS2	0	0	0	0	0	0	3	0	0
gene-LOC119870674	0	0	0	0	0	0	0	0	0
gene-TRDN	0	0	0	0	0	0	0	0	0
gene-LOC111096208	0	0	0	0	0	0	0	0	0
gene-LOC102152099	0	0	0	0	0	0	0	0	0
gene-NKAIN2	7	21	0	0	0	0	2	0	0
gene-LOC111096209	0	0	0	0	0	0	0	0	0
gene-LOC106558814	0	0	0	0	0	0	0	0	0
gene-TRNAK-CUU	0	0	0	0	0	0	0	0	0
gene-RNF217	64	156	75	90	54	77	36	14	26
gene-TPD52L1	2	1	5	0	0	0	0	0	0
gene-HDDC2	736	558	390	475	528	335	430	580	311
gene-LOC111098237	0	0	0	0	0	0	0	0	0
gene-LOC111096211	0	0	0	0	0	0	0	0	0
gene-LOC119869890	0	0	0	0	0	0	0	0	0
gene-LOC119869929	0	0	0	0	0	0	0	0	0
gene-LOC100688589	0	0	0	0	0	0	0	0	0
gene-LOC612667	4	0	0	0	0	0	0	0	2
gene-LOC100684322	0	0	0	0	0	0	0	0	0
gene-LOC100688798	0	0	0	0	0	0	0	0	0
gene-HEY2	31	36	8	14	44	0	7	20	0
gene-LOC119870788	29	15	4	17	43	0	13	14	2
gene-LOC119870180	12	11	6	31	14	9	12	5	5
gene-TRNAE-CUC	0	0	0	0	0	0	0	0	0
gene-NCOA7	1564	1977	1961	1777	979	1520	1290	1209	1246
gene-LOC111096224	0	4	0	3	0	0	0	2	0
gene-LOC119870675	13	28	26	75	56	35	28	8	23
gene-HINT3	134	166	163	294	245	240	146	118	127
gene-TRMT11	676	733	634	591	516	516	620	618	550
gene-LOC119869935	0	0	0	0	0	0	0	0	2
gene-LOC100682630	0	0	0	0	0	0	0	0	0
gene-LOC111096229	0	0	0	0	3	0	0	0	0
gene-LOC111096230	0	0	0	0	0	1	0	0	0
gene-LOC119870791	5	7	11	13	22	21	15	34	20
gene-CENPW	752	371	323	401	568	197	313	658	321
gene-LOC119869882	0	0	0	0	0	0	0	0	0
gene-LOC119869894	0	0	0	0	0	0	0	0	0
gene-LOC111096231	0	0	0	0	0	0	0	0	0
gene-LOC119871007	0	0	0	0	0	0	0	0	0
gene-LOC111090705	0	0	0	0	0	0	0	0	0
gene-LOC100684456	0	0	0	0	0	0	0	0	0
gene-LOC102153070	0	0	0	0	0	0	0	0	0
gene-LOC612687	0	0	0	0	1	2	0	0	0
gene-RSPO3	0	2	0	0	0	0	0	0	0
gene-LOC100682860	0	0	0	0	0	0	0	0	0
gene-LOC111096246	0	0	0	0	0	0	0	0	0
gene-RNF146	1989	2011	1650	2036	1378	1489	1652	1608	1765
gene-ECHDC1	1765	1245	974	1101	1167	623	1216	1317	1170
gene-LOC111096255	0	0	0	0	0	0	0	0	0
gene-KIAA0408	4	0	0	0	1	0	2	2	0
gene-SOGA3	0	0	3	0	2	0	5	7	4
gene-LOC119881358	0	0	0	0	0	0	0	0	0
gene-C1H6orf58	0	0	0	0	0	0	0	0	0
gene-LOC111096260	0	0	0	0	0	0	0	0	0
gene-LOC612694	0	0	0	0	0	0	0	0	0
gene-THEMIS	1222	946	976	987	698	931	197	163	549
gene-LOC119869863	0	0	0	3	0	0	0	0	0
gene-LOC111096271	0	0	0	0	0	0	0	0	0
gene-PTPRK	19	15	12	17	3	29	6	4	10
gene-LOC119881375	0	0	0	0	0	0	0	0	0
gene-LOC106558822	0	0	0	0	0	0	0	0	0
gene-LOC100683269	0	0	0	0	0	0	0	0	0
gene-LAMA2	5	9	4	6	0	9	7	0	2
gene-LOC102151333	0	4	0	0	2	0	0	0	0
gene-LOC119870797	0	0	0	0	0	0	0	0	0
gene-LOC119870796	0	5	0	0	0	0	0	0	0
gene-LOC119875969	0	0	2	0	0	0	0	0	0
gene-LOC119870795	0	0	0	0	0	0	0	0	0
gene-LOC111096277	0	0	0	0	0	0	0	0	0
gene-ARHGAP18	350	490	642	436	374	418	364	385	359
gene-LOC119870798	0	1	0	0	0	0	1	0	0
gene-LOC111090713	0	1	0	0	0	0	0	0	0
gene-LOC111090714	0	0	3	0	2	3	0	0	0
gene-TMEM244	0	0	0	0	0	0	0	0	0
gene-LOC119864853	0	0	0	0	0	0	0	0	0
gene-LOC119864962	98	73	91	92	92	115	41	24	70
gene-L3MBTL3	989	899	908	733	612	620	1067	792	1380
gene-SAMD3	0	0	0	0	1	1	0	2	0
gene-TMEM200A	0	2	0	4	0	2	5	9	3
gene-LOC106559769	0	0	0	0	0	0	0	0	0
gene-LOC119865182	0	0	0	0	0	0	0	0	0
gene-LOC106559350	0	0	0	0	0	0	0	0	0
gene-LOC119870799	0	0	0	0	0	0	0	0	0
gene-EPB41L2	664	470	379	507	492	364	644	620	707
gene-LOC102151410	0	0	0	0	0	6	0	0	0
gene-LOC119870193	25	23	24	31	36	20	29	48	33
gene-LOC102155875	0	0	0	0	0	0	0	0	0
gene-AKAP7	160	244	176	165	146	156	176	138	135
gene-LOC119881376	0	0	2	1	1	0	0	0	0
gene-LOC491382	0	0	0	0	0	0	0	0	0
gene-LOC606788	0	0	0	0	0	0	0	0	0
gene-LOC119870803	0	0	0	0	0	0	0	0	0
gene-LOC119881377	0	0	0	0	0	0	0	0	0
gene-FAM240B	0	0	0	0	0	0	0	0	0
gene-LOC119869879	0	0	0	0	0	0	0	0	0
gene-LOC119870805	0	0	0	0	0	0	0	0	0
gene-CTSV	20	4	0	2	2	11	33	11	16
gene-LOC119869850	0	0	0	0	0	0	0	0	0
gene-LOC119870806	13	39	24	37	18	6	33	25	25
gene-ZNF782	135	162	158	177	104	123	122	132	120
gene-ZNF510	2	10	12	0	1	2	1	5	3
gene-PRXL2C	286	499	407	471	295	466	335	314	501
gene-LOC111096328	0	0	8	5	0	0	0	2	3
gene-LOC119879582	0	0	0	0	0	0	0	0	0
gene-CDC14B	507	627	675	354	214	419	261	244	534
gene-LOC102157082	5	1	13	2	2	12	5	3	1
gene-HABP4	331	453	286	434	271	269	649	436	523
gene-LOC119869867	0	0	0	0	0	0	0	0	0
gene-LOC100856674	7	2	6	0	2	1	7	5	9
gene-ZNF367	1459	1110	832	1286	1153	823	864	1211	751
gene-LOC119870808	0	12	7	10	0	13	12	6	19
gene-SLC35D2	2	28	37	58	24	46	78	52	80
gene-LOC100856244	0	0	0	0	1	0	0	0	0
gene-HSD17B3	0	0	0	0	0	0	0	1	0
gene-LOC119869862	0	0	0	0	0	0	0	0	0
gene-LOC111090716	0	0	0	0	0	0	0	0	0
gene-LOC102151543	0	0	0	0	0	0	3	13	0
gene-LOC106559352	0	0	0	0	0	0	0	0	0
gene-LOC111096339	0	0	0	0	0	0	0	0	0
gene-ERCC6L2	2016	1913	1746	1512	1329	1299	1720	1797	1554
gene-LOC119869958	0	0	0	2	0	0	0	0	0
gene-LOC119870809	186	199	213	165	135	133	205	191	158
gene-LOC111096340	218	281	211	267	204	171	362	308	195
gene-LOC119869858	0	0	0	0	0	0	0	0	0
gene-LOC111090717	0	0	0	0	0	0	0	0	0
gene-LOC119866365	0	0	0	0	0	0	0	0	0
gene-PTCH1	63	62	47	39	34	28	423	508	162
gene-LOC119870810	9	16	4	8	1	2	17	17	9
gene-LOC111096354	0	0	0	0	0	0	2	2	0
gene-LOC102151730	0	0	0	0	0	0	0	0	0
gene-LOC119871011	4	0	4	0	0	0	0	2	0
gene-FANCC	249	175	114	166	139	118	163	179	104
gene-LOC111096365	2	6	0	0	0	0	0	0	0
gene-LOC119870813	22	35	37	17	26	36	25	14	37
gene-LOC111096364	12	10	23	20	11	27	14	7	23
gene-C1H9orf3	286	453	393	497	385	404	228	330	303
gene-MIR24-1	0	0	0	0	0	0	0	0	0
rna-NR_049241.1	0	0	0	0	0	0	0	0	0
gene-MIR27B	0	0	0	0	0	2	0	0	0
rna-NR_049240.1	0	0	0	0	0	0	0	0	0
gene-MIR23B	0	0	0	0	3	2	0	0	0
rna-NR_049239.1	0	0	0	0	0	0	0	0	0
gene-LOC119870812	1	0	0	4	1	0	4	0	4
gene-LOC119866418	0	0	0	0	0	0	0	0	0
gene-FBP1	0	3	0	0	3	3	18	14	3
gene-FBP2	0	0	0	0	0	0	0	2	3
gene-LOC100688687	0	0	0	0	0	0	0	0	0
gene-CTSL3	0	0	0	0	0	0	0	0	0
gene-LOC100688819	0	0	0	0	0	0	0	0	0
gene-LOC100688895	0	0	0	0	0	0	1	0	0
gene-DAPK1	305	277	491	300	326	225	1425	1886	733
gene-LOC119870814	0	0	0	0	0	2	0	1	0
gene-LOC111096369	0	0	0	0	0	0	0	0	0
gene-LOC106559361	0	0	0	0	0	0	0	0	0
gene-LOC119866716	0	0	0	0	0	0	0	0	0
gene-LOC111096374	0	0	0	0	0	0	0	0	0
gene-LOC100682577	0	0	0	0	0	0	0	0	0
gene-LOC111096376	5	0	0	0	0	0	0	0	0
gene-LOC106559362	0	0	0	0	0	0	0	0	0
gene-LOC111096384	0	0	0	0	0	0	0	0	0
gene-GAS1	12	4	11	0	0	0	91	48	25
gene-LOC119866857	0	0	0	0	0	0	0	0	0
gene-LOC106559315	0	0	0	0	0	0	0	0	0
gene-LOC119867029	0	0	0	0	0	0	0	0	0
gene-LOC119870678	0	0	0	0	0	0	0	0	0
