sampleName	Breed/Type	Category	BIOSAMID	runID	sampleName2	sampleName3	sampleName4	Source	AlignmentCenter	Note	inVCF	inAnalyzedSNV	inAnalyzedCNV	effectiveAutosomalMeanCoverage	Sex
PUMI000005	Pumi	Breed_Dogs	SAMN21035381	SRR16048668	PUM078A1	FAM005778		Helsinki	Helsinki		YES	TRUE	TRUE	17.94	Male
PUMI000006	Pumi	Breed_Dogs	SAMN21035382	SRR16048667	PUM107A1	FAM005779		Helsinki	Helsinki		YES	TRUE	TRUE	17.47	Female
PYMF000001	Pyrenean Mastiff	Breed_Dogs	SAMN21035383	SRR16048666	PM021A1	FAM005744		Helsinki	Helsinki		YES	TRUE	TRUE	18.68	Female
PYMF000002	Pyrenean Mastiff	Breed_Dogs	SAMN21035384	SRR16048665	PM023A1	FAM005745		Helsinki	Helsinki		YES	TRUE	TRUE	18.08	Male
PYMF000003	Pyrenean Mastiff	Breed_Dogs	SAMN21035385	SRR16048664	PM030A1	FAM005746		Helsinki	Helsinki		YES	TRUE	TRUE	18.2	Male
PYMF000004	Pyrenean Mastiff	Breed_Dogs	SAMN21035386	SRR16048663	PM031A1	FAM005747		Helsinki	Helsinki		YES	TRUE	TRUE	19.21	Female
PYMF000005	Pyrenean Mastiff	Breed_Dogs	SAMN21035387	SRR16048662	PM103A1	FAM005748		Helsinki	Helsinki		YES	TRUE	TRUE	19.36	Female
PYMF000006	Pyrenean Mastiff	Breed_Dogs	SAMN21035388	SRR16048661	PM107A1	FAM005749		Helsinki	Helsinki		YES	TRUE	TRUE	18.79	Male
PYSH000001	Pyrenean Shepherd	Breed_Dogs	SAMN21036253	SRR15734678	BY004	FAM005564		Bern	Bern		YES	TRUE	TRUE	18.05	Male
PYSH000002	Great Pyrenees	Breed_Dogs	SAMN21036254	SRR15734677	BY008	FAM005565		Bern	Bern		YES	TRUE	TRUE	19.55	Male
PYSH000003	Pyrenean Shepherd	Breed_Dogs	SAMN21035389	SRR16048660	PYP074A2	FAM005784		Helsinki	Helsinki		YES	TRUE	TRUE	19.35	Male
PYSH000004	Pyrenean Shepherd	Breed_Dogs	SAMN21035390	SRR16048659	PYP212A1	FAM005785		Helsinki	Helsinki		YES	TRUE	TRUE	19.56	Female
PYSH000005	Pyrenean Shepherd	Breed_Dogs	SAMN19522917	SRR14750356	FAM006576	2-ADN8314		Rennes	Michigan		YES	TRUE	TRUE	20.23	Female
PYSH000006	Pyrenean Shepherd	Breed_Dogs	SAMN19522918	SRR14750477	FAM006585	2-ADN8766		Rennes	Michigan		YES	TRUE	TRUE	19.36	Female
PYSH000007	Pyrenean Shepherd	Breed_Dogs	SAMN19522919	SRR14750478	FAM005896	2-ADN10301		Rennes	Michigan		YES	TRUE	TRUE	20.55	Male
PYSH000008	Pyrenean Shepherd	Breed_Dogs	SAMN19522920	SRR14750479	FAM005897	2-ADN10309		Rennes	Michigan		YES	TRUE	TRUE	18.75	Female
PYSH000009	Pyrenean Shepherd	Breed_Dogs	SAMN19522921	SRR14750480	FAM005906	2-ADN10899		Rennes	Michigan		YES	TRUE	TRUE	19.7	Male
PYSH000010	Pyrenean Shepherd	Breed_Dogs	SAMN19522922	SRR14750482	FAM005910	2-ADN11030		Rennes	Michigan		YES	TRUE	TRUE	17.92	Male
PYSH000011	Pyrenean Shepherd	Breed_Dogs	SAMN19522923	SRR14750483	FAM005922	2-ADN11623		Rennes	Michigan		YES	TRUE	TRUE	17.58	Female
PYSH000012	Pyrenean Shepherd	Breed_Dogs	SAMN19522924	SRR14750484	FAM006578	2-ADN8322		Rennes	Michigan		YES	TRUE	TRUE	19	Male
RABA000002	Ratonero Bodeguero Andaluz	Breed_Dogs	SAMN20151359	SRR15100224	ART001	FAM005207		Helsinki	Helsinki		YES	TRUE	TRUE	20.12	Male
RATT000001	Rat Terrier	Breed_Dogs	SAMN21035391	SRR16048657	RT001A1	FAM005787		Helsinki	Helsinki		YES	TRUE	TRUE	20.23	Female
RATT000002	Rat Terrier	Breed_Dogs	SAMN21035392	SRR16048656	RT002A1	FAM005788		Helsinki	Helsinki		YES	TRUE	TRUE	20.56	Female
REDB000001	Redbone Coonhound	Breed_Dogs	SAMN29845221	SRR20326461	FAM007446	7932		Cornell	Uppsala		YES	TRUE	TRUE	21.22	Female
REDB000002	Redbone Coonhound	Breed_Dogs	SAMN29845222	SRR20326450	FAM007447	9834		Cornell	Uppsala		YES	TRUE	TRUE	18.73	Female
REDB000003	Redbone Coonhound	Breed_Dogs	SAMN29845223	SRR20326343	FAM007448	24586		Cornell	Uppsala		YES	TRUE	TRUE	19.27	Female
RHOD000001	Rhodesian Ridgeback	Breed_Dogs	SAMN15625962	SRR12330212	FAM007103	21531		NHGRI	Michigan		YES	TRUE	TRUE	19.77	Male
RHOD000002	Rhodesian Ridgeback	Breed_Dogs	SAMN21036442	SRR15734806	RR318	FAM005626		Bern	Bern		YES	TRUE	TRUE	18.39	Female
ROOS000001	Teddy Roosevelt Terrier	Breed_Dogs	SAMN15625963	SRR12330211	FAM007413	24735		NHGRI	Uppsala		YES	TRUE	TRUE	19.62	Male
ROOS000002	Teddy Roosevelt Terrier	Breed_Dogs	SAMN15625964	SRR12330210	FAM007414	24776		NHGRI	Uppsala		YES	TRUE	TRUE	19.98	Female
RTOY000001	Russian Toy	Breed_Dogs	SAMN21036444	SRR15734802	RT001	FAM005448		Bern	Bern		YES	TRUE	TRUE	18.24	Female
RTOY000002	Russian Toy	Breed_Dogs	SAMN21036445	SRR15734801	RT002	FAM005449		Bern	Bern		YES	TRUE	TRUE	18.13	Male
RUSH000001	Russian Hound	Breed_Dogs	SAMN21035393	SRR16048655	VAK002A1	FAM005858		Helsinki	Helsinki		YES	TRUE	TRUE	17.72	Female
RUSH000002	Russian Hound	Breed_Dogs	SAMN21035394	SRR16048654	VAK007A1	FAM005859		Helsinki	Helsinki		YES	TRUE	TRUE	16.97	Female
RUSH000003	Russian Hound	Breed_Dogs	SAMN21035395	SRR16048653	VAK009A1	FAM005860		Helsinki	Helsinki		YES	TRUE	TRUE	18.71	Female
RUSH000004	Russian Hound	Breed_Dogs	SAMN21035396	SRR16048652	VAK013A1	FAM005861		Helsinki	Helsinki		YES	TRUE	TRUE	25.75	Male
RUSH000005	Russian Hound	Breed_Dogs	SAMN21035397	SRR16048623	VAK016A1	FAM005862		Helsinki	Helsinki		YES	TRUE	TRUE	25.09	Male
RUSH000006	Russian Hound	Breed_Dogs	SAMN21035398	SRR16048622	VAK017A1	FAM005863		Helsinki	Helsinki		YES	TRUE	TRUE	17.02	Female
RUTY000001	Russian Toy	Breed_Dogs	SAMN21035399	SRR16048621	VTK010A1	FAM005882		Helsinki	Helsinki		YES	TRUE	TRUE	19.24	Female
RUTY000002	Russian Toy	Breed_Dogs	SAMN21035400	SRR16048620	VTK017A1	FAM005883		Helsinki	Helsinki		YES	TRUE	TRUE	17.43	Male
RUTY000003	Russian Toy	Breed_Dogs	SAMN19522925	SRR14750485	FAM005953	4-ADN13230		Rennes	Michigan		YES	TRUE	TRUE	18.66	Female
RUTY000004	Russian Toy	Breed_Dogs	SAMN19522926	SRR14750486	FAM005954	3-ADN13236		Rennes	Michigan		YES	TRUE	TRUE	18.42	Male
RWSE000001	Irish Red and White Setter	Breed_Dogs	SAMN15625965	SRR12330209	FAM007186	5386		NHGRI	Michigan		YES	TRUE	TRUE	20.42	Female
SAAR000001	Saarloos Wolfdog	Breed_Dogs	SAMN21036499	SRR15734765	SR001	FAM005456		Bern	Bern		YES	TRUE	TRUE	19.31	Female
SAAR000002	Saarloos Wolfdog	Breed_Dogs	SAMN21035401	SRR16048618	SWH032A1	FAM005834		Helsinki	Helsinki		YES	TRUE	TRUE	17.55	Male
SAAR000003	Saarloos Wolfdog	Breed_Dogs	SAMN21035402	SRR16048617	SWH034A1	FAM005835		Helsinki	Helsinki		YES	TRUE	TRUE	17.25	Female
SAAR000004	Saarloos Wolfdog	Breed_Dogs	SAMN19522927	SRR14750487	FAM005959	2-ADN13632		Rennes	Michigan		YES	TRUE	TRUE	17.12	Male
SALU000001	Saluki	Breed_Dogs	SAMN29845357	SRR20326249	FAM004000	YPi3000		KIZ	Michigan	Oman	YES	FALSE	FALSE	22.34	Male
SALU000002	Saluki	Breed_Dogs	SAMN29845584	SRR20326607	FAM004055	YPi3001		RIT	Michigan		YES	FALSE	FALSE	22.3	Male
SALU000003	Saluki	Breed_Dogs	SAMN29845585	SRR20326444	FAM004113	YP170308-022		RIT	Michigan		YES	TRUE	TRUE	18.39	Female
SAMO000001	Samoyed	Breed_Dogs	SAMN15625966	SRR12330208	FAM007206	14503		NHGRI	Michigan		YES	TRUE	TRUE	17.56	Female
SAMO000002	Samoyed	Breed_Dogs	SAMN15625967	SRR12330207	FAM007400	33260		NHGRI	Uppsala		YES	TRUE	TRUE	18.28	Male
SAMO000003	Samoyed	Breed_Dogs	SAMN15625968	SRR12330206	FAM007279	33261		NHGRI	Michigan		YES	TRUE	TRUE	18.55	Female
SAMO000004	Samoyed	Breed_Dogs	SAMN21036446	SRR15734800	SA020	FAM005519		Bern	Bern		YES	TRUE	TRUE	17.88	Female
SARP000001	Sarplaninac	Breed_Dogs	SAMN21035403	SRR16048616	SAR001A1	FAM005795		Helsinki	Helsinki		YES	TRUE	TRUE	18.56	Female
SARP000002	Sarplaninac	Breed_Dogs	SAMN21035404	SRR16048615	SAR002A1	FAM005796		Helsinki	Helsinki		YES	TRUE	TRUE	18.51	Male
SARP000003	Sarplaninac	Breed_Dogs	SAMN21035405	SRR16048614	SAR003A1	FAM005797		Helsinki	Helsinki		YES	TRUE	TRUE	17.74	Female
SARP000004	Sarplaninac	Breed_Dogs	SAMN21035406	SRR16048613	SAR004A1	FAM005798		Helsinki	Helsinki		YES	TRUE	TRUE	19.47	Female
SCPD000001	Schapendoes	Breed_Dogs	SAMN21036408	SRR15734851	NS078	FAM005618		Bern	Bern		YES	TRUE	TRUE	18.66	Female
SCPD000002	Schapendoes	Breed_Dogs	SAMN21036409	SRR15734850	NS079	FAM005619		Bern	Bern		YES	TRUE	TRUE	19.07	Female
SCPD000003	Schapendoes	Breed_Dogs	SAMN21035407	SRR16048612	SCP028A1	FAM005804		Helsinki	Helsinki		YES	TRUE	TRUE	23.07	Female
SCPD000004	Schapendoes	Breed_Dogs	SAMN21035408	SRR16048611	SCP088A1	FAM005805		Helsinki	Helsinki		YES	TRUE	TRUE	20.74	Female
SEAL000001	Sealyham Terrier	Breed_Dogs	SAMN15625969	SRR12330205	FAM007276	33230		NHGRI	Michigan		NO	FALSE	FALSE	4.86	Female
SEAL000002	Sealyham Terrier	Breed_Dogs	SAMN15625970	SRR12330204	FAM007277	33235		NHGRI	Michigan		YES	TRUE	TRUE	17.89	Female
SEAL000003	Sealyham Terrier	Breed_Dogs	SAMN15625971	SRR12330202	FAM007280	33281		NHGRI	Michigan		YES	TRUE	TRUE	17.57	Male
SEAL000004	Sealyham Terrier	Breed_Dogs	SAMN15625972	SRR12330201	FAM007282	33334		NHGRI	Michigan		YES	TRUE	TRUE	13.58	Female
SEAL000005	Sealyham Terrier	Breed_Dogs	SAMN15625973	SRR12330200	FAM007283	33336		NHGRI	Michigan		YES	TRUE	TRUE	17.64	Male
SEAL000006	Sealyham Terrier	Breed_Dogs	SAMN15625974	SRR12330199	FAM007401	33398		NHGRI	Uppsala		YES	TRUE	TRUE	16.62	Female
SEAL000007	Sealyham Terrier	Breed_Dogs	SAMN15625975	SRR12330198	FAM007402	34153		NHGRI	Uppsala		YES	TRUE	TRUE	17.97	Male
SEAL000008	Sealyham Terrier	Breed_Dogs	SAMN15625976	SRR12330197	FAM007404	34460		NHGRI	Uppsala		YES	TRUE	TRUE	17.17	Female
SEAL000009	Sealyham Terrier	Breed_Dogs	SAMN15625977	SRR12330196	FAM007403	34461		NHGRI	Uppsala		YES	TRUE	TRUE	16.87	Female
SEAL000010	Sealyham Terrier	Breed_Dogs	SAMN15625978	SRR12330195	FAM007405	34462		NHGRI	Uppsala		YES	TRUE	TRUE	18.57	Male
SGGO000001	Segugio Italiano	Breed_Dogs	SAMN21035409	SRR16048610	IAK001A1	FAM006725		Helsinki	Helsinki		YES	TRUE	TRUE	19.6	Male
SGGO000002	Segugio Italiano	Breed_Dogs	SAMN21035410	SRR16048609	IAK002A1	FAM006726		Helsinki	Helsinki		YES	TRUE	TRUE	19.92	Female
SGGO000003	Segugio Italiano	Breed_Dogs	SAMN21035411	SRR16048607	IAK003A1	FAM006727		Helsinki	Helsinki		YES	TRUE	TRUE	18.64	Female
SGGO000004	Segugio Italiano	Breed_Dogs	SAMN21035412	SRR16048606	IAK004A1	FAM006728		Helsinki	Helsinki		YES	TRUE	TRUE	22.58	Male
SHAR000001	Chinese Shar-Pei	Breed_Dogs	SAMN15625979	SRR12330194	FAM007070	11443		NHGRI	Michigan		NO	FALSE	FALSE	17.1	Female
SHAR000002	Chinese Shar-Pei	Breed_Dogs	SAMN15625980	SRR12330193	FAM007071	11447		NHGRI	Michigan		YES	TRUE	FALSE	17.96	Female
